video,file,label,original,frame,fold
hhddxuhorq,260_0.png,1,gvasarkpfh,260,0
owxbbpjpch,200_0.png,1,wynotylpnm,200,2
nswlwuzzda,280_0.png,1,ljuuovfkgi,280,3
gjjpzsgigh,140_0.png,1,lzbmwwejxb,140,3
rmmcypdfbr,250_0.png,1,psjfwjzrrh,250,1
twxnazwxup,100_0.png,1,fnslimfagb,100,3
gfknvvudwk,90_0.png,1,dpevefkefv,90,1
lgqlkfrnuc,100_0.png,1,fnslimfagb,100,3
ldtgofdaqg,190_0.png,0,ldtgofdaqg,190,0
zbmsvslybw,20_1.png,1,khtwrijuqn,20,0
haxnhfvqvs,250_0.png,1,xkfliqnmwt,250,3
kdiokpezzi,80_0.png,1,jytrvwlewz,80,1
lnhkjhyhvw,230_0.png,0,lnhkjhyhvw,230,0
bzxauvpscl,270_0.png,1,vmxfwxgdei,270,1
qsyahidemw,50_0.png,1,fsaronfupy,50,3
kdiokpezzi,200_0.png,1,jytrvwlewz,200,1
idczhqbbqz,290_0.png,1,prmwoaeeng,290,2
pemiibmvkj,170_0.png,1,fdpisghkmd,170,1
wvjtrmduky,110_0.png,1,xchzardbfa,110,1
ldpfwhrhcx,230_0.png,1,jytrvwlewz,230,1
ctooqkhtgp,60_0.png,1,xjzkfqddyk,60,3
obpxzorkar,260_0.png,1,ybbrkacebd,260,1
cvmcvcqpgn,60_0.png,1,vpmyeepbep,60,2
frmzkdhkzw,190_0.png,1,yljecirelf,190,0
hectzcuzdv,220_0.png,1,vtunvalyji,220,2
dywronddes,70_0.png,1,eppyqpgewp,70,2
eugcprxhvd,100_0.png,1,pqdeutauqc,100,3
gpzwvdkuie,220_0.png,1,kqlvggiqee,220,3
kzezrsewki,140_0.png,1,lnjkpdviqb,140,1
xkmpyvtdch,80_0.png,1,dxfdovivlw,80,3
jdzgjbqksy,200_0.png,1,srfefmyjvt,200,0
hdgfgvcoqk,200_0.png,1,prdrkaxeob,200,2
gcnhqdxwqd,50_0.png,1,yxvmusxvcz,50,0
sfbnrbvbpn,280_0.png,1,wynotylpnm,280,2
tpkawovfsk,260_0.png,1,lnhkjhyhvw,260,0
qwvxbksoeo,170_0.png,1,wynotylpnm,170,2
zbmsvslybw,260_0.png,1,khtwrijuqn,260,0
eisofhptvk,100_0.png,1,nweufafotd,100,3
zkarzsylvk,130_0.png,1,dxfdovivlw,130,3
mxibogtmey,240_0.png,1,lzbmwwejxb,240,3
scssmbfchs,10_0.png,1,fdpisghkmd,10,1
swsaoktwgi,230_0.png,1,prmwoaeeng,230,2
mphsgertmm,180_0.png,1,psjfwjzrrh,180,1
jqlsethxvz,120_0.png,1,psjfwjzrrh,120,1
bdnoxibdvz,170_0.png,1,gvasarkpfh,170,0
onepaeivvr,170_0.png,1,fsaronfupy,170,3
fgbopxbkam,30_0.png,1,uprwuohbwx,30,2
xhxlsedcyb,30_0.png,1,lnhkjhyhvw,30,0
ushjtzfvyn,260_0.png,1,dpevefkefv,260,1
hwtupajxgl,90_0.png,1,lsmnqsnqld,90,2
slkqbehdcq,210_0.png,1,xjzkfqddyk,210,3
gvlraqlweh,260_0.png,1,rnpefxwptv,260,1
fsdrwikhge,50_0.png,1,fsaronfupy,50,3
jrgfabamaa,260_0.png,1,psjfwjzrrh,260,1
gqnaxievjx,40_0.png,1,fopjiyxiqd,40,3
prcndkhjfm,290_0.png,1,kqlvggiqee,290,3
xchzardbfa,20_0.png,0,xchzardbfa,20,1
bqvhlqlrba,240_0.png,1,vpmyeepbep,240,2
pelmgfqkmh,170_0.png,1,yxvmusxvcz,170,0
hefisnapds,270_0.png,1,vpmyeepbep,270,2
qloyrbpobv,160_0.png,1,vpmyeepbep,160,2
zkarzsylvk,250_0.png,1,dxfdovivlw,250,3
muhgixhdmd,210_0.png,1,xjzkfqddyk,210,3
eppyqpgewp,50_0.png,0,eppyqpgewp,50,2
srnseorykn,160_0.png,1,fsaronfupy,160,3
vmxfwxgdei,50_0.png,0,vmxfwxgdei,50,1
ncqjcvgayx,130_0.png,1,fsaronfupy,130,3
hyjqolupxn,240_0.png,1,qarqtkvgby,240,3
uhakqelqri,90_0.png,1,srfefmyjvt,90,0
jdfaxqtpjk,100_0.png,1,kqlvggiqee,100,3
crflaflooj,40_0.png,1,prdrkaxeob,40,2
fgobmbcami,270_1.png,0,fgobmbcami,270,1
cvboojbsxa,100_0.png,1,xdezcezszc,100,3
nrrselamng,60_0.png,1,fnslimfagb,60,3
mpuugiqewv,130_0.png,1,wynotylpnm,130,2
drmtvuyoam,120_0.png,1,heiyoojifp,120,3
kafmsctues,270_0.png,1,jawgcggquk,270,0
lslmnvlhhe,30_0.png,1,qyqufaskjs,30,0
gxzdueambi,100_0.png,1,fsaronfupy,100,3
jdkvgcjxje,70_0.png,1,jawgcggquk,70,0
knxltsvzyu,80_0.png,0,knxltsvzyu,80,0
cogcvbbjcm,20_0.png,1,vpmyeepbep,20,2
ntpvqwgmqe,280_0.png,1,fopjiyxiqd,280,3
yrivmbpotx,220_0.png,1,psjfwjzrrh,220,1
axzjovaktp,160_0.png,1,lokzwdldxp,160,1
swsaoktwgi,190_0.png,1,prmwoaeeng,190,2
vbcjbecyos,0_0.png,1,wynotylpnm,0,2
jjxzidyitl,70_0.png,1,fopjiyxiqd,70,3
jsbpkpxwew,240_0.png,1,fdpisghkmd,240,1
qsyahidemw,170_0.png,1,fsaronfupy,170,3
kdycxkmnnw,230_0.png,1,yljecirelf,230,0
yptchajnvb,180_0.png,1,xcruhaccxc,180,1
etdliwticv,240_0.png,1,dpevefkefv,240,1
zrplhkcesw,30_0.png,1,fnslimfagb,30,3
gepzcywmsx,80_0.png,1,exxqlfpnbz,80,2
nslhmkeicc,140_0.png,1,qarqtkvgby,140,3
hcqxrwzgxt,290_0.png,1,doniqevxeg,290,3
zyjmvauuzw,270_0.png,1,vpmyeepbep,270,2
osmnegfehr,260_0.png,1,qyqufaskjs,260,0
xtevltafix,260_0.png,1,didzujjhtg,260,2
skewcclbhg,150_0.png,1,wynotylpnm,150,2
prdrkaxeob,240_0.png,0,prdrkaxeob,240,2
dywronddes,60_0.png,1,eppyqpgewp,60,2
wmooshykkb,100_0.png,1,ucthmsajay,100,0
vauwynfqoz,80_0.png,1,gnmmhlbzge,80,3
wdyzqwntoe,40_0.png,1,wynotylpnm,40,2
zwgrutmnsn,200_0.png,1,dpevefkefv,200,1
kdycxkmnnw,180_0.png,1,yljecirelf,180,0
calhtslbzf,210_0.png,1,kqlvggiqee,210,3
cqtxrekabh,150_0.png,1,fnslimfagb,150,3
xbdqbydiwc,270_0.png,1,wcqvzujamg,270,2
adftmlvzfs,100_0.png,1,jawgcggquk,100,0
arwyjgnvlp,280_0.png,1,knxltsvzyu,280,0
gxonqiyzpk,180_0.png,1,prdrkaxeob,180,2
nlurbvsozt,230_0.png,1,nrnklcxdzq,230,1
kssjbbrmem,120_0.png,1,fdpisghkmd,120,1
ibjomudxdp,30_0.png,1,upmgtackuf,30,1
pjkgenkrgb,290_0.png,1,srfefmyjvt,290,0
rwkfxxgkrh,130_0.png,1,xmkwsnuzyq,130,2
xtevltafix,210_0.png,1,didzujjhtg,210,2
jdfaxqtpjk,240_0.png,1,kqlvggiqee,240,3
hcanfkwivl,230_0.png,1,rnpefxwptv,230,1
lnhkjhyhvw,140_0.png,0,lnhkjhyhvw,140,0
uprwuohbwx,160_0.png,0,uprwuohbwx,160,2
crflaflooj,130_0.png,1,prdrkaxeob,130,2
tdontxxzek,170_0.png,1,xcruhaccxc,170,1
itfsvvmslp,0_0.png,1,fdpisghkmd,0,1
kfhmhoxjtx,210_0.png,1,fdpisghkmd,210,1
auquqlmsts,190_0.png,1,fopjiyxiqd,190,3
koxwykmawn,210_0.png,1,syxobtuucp,210,0
cxgsjamupo,140_0.png,1,pqdeutauqc,140,3
yivoplhlcj,0_0.png,1,vmxfwxgdei,0,1
pyujkxwaks,280_0.png,1,upmgtackuf,280,1
scxgpnknil,130_0.png,1,yxvmusxvcz,130,0
apedduehoy,280_0.png,0,apedduehoy,280,0
nphtrwjtff,260_0.png,1,lnjkpdviqb,260,1
sbgajsyted,250_0.png,1,rmufsuogzn,250,0
qdrjugpyhy,110_0.png,1,kqlvggiqee,110,3
qsyahidemw,110_0.png,1,fsaronfupy,110,3
ncqjcvgayx,110_0.png,1,fsaronfupy,110,3
dbgztzhbhb,250_0.png,1,uqtqhiqymz,250,3
fzvpbrzssi,0_0.png,0,fzvpbrzssi,0,2
kkxgqvpusd,80_0.png,1,ldtgofdaqg,80,0
sdzzzxteas,50_0.png,1,dxfdovivlw,50,3
mphsgertmm,280_0.png,1,psjfwjzrrh,280,1
cemftmsxis,180_0.png,1,jawgcggquk,180,0
xjidmljhxe,80_0.png,1,exseruhiuk,80,0
qowkhqmzam,220_0.png,1,dxfdovivlw,220,3
pyujkxwaks,140_0.png,1,upmgtackuf,140,1
vgdwxafmnp,260_0.png,1,gnmmhlbzge,260,3
tjywwgftmv,230_0.png,1,syxobtuucp,230,0
fmeptfderu,160_0.png,1,srfefmyjvt,160,0
fdqafjiqtn,120_0.png,1,jytrvwlewz,120,1
gmctmgmyob,240_0.png,1,uprwuohbwx,240,2
zbmsvslybw,60_1.png,1,khtwrijuqn,60,0
ojayvjcdna,20_0.png,1,fdpisghkmd,20,1
dghhdvdzrb,240_0.png,1,vmxfwxgdei,240,1
ywcfkvqemt,260_0.png,1,eppyqpgewp,260,2
iftluclqfd,20_0.png,1,gvasarkpfh,20,0
goyrhrvden,200_0.png,1,fnslimfagb,200,3
yfxtuimubx,210_0.png,1,wfzjxzhdkj,210,1
jeosukfzow,20_0.png,1,apvzjkvnwn,20,0
xjzkfqddyk,180_0.png,0,xjzkfqddyk,180,3
miusulscga,230_0.png,1,xjzkfqddyk,230,3
gxonqiyzpk,290_0.png,1,prdrkaxeob,290,2
qcjwsygnxe,80_0.png,1,kqlvggiqee,80,3
hdytjaiglk,190_0.png,1,fnslimfagb,190,3
wbdpryfqgy,210_0.png,1,srfefmyjvt,210,0
ktrleojxlf,130_0.png,1,kqlvggiqee,130,3
chzqptmqxv,10_0.png,1,exxqlfpnbz,10,2
zbmsvslybw,220_0.png,1,khtwrijuqn,220,0
yzrngdribf,170_0.png,1,xdezcezszc,170,3
fjrueenjyp,110_0.png,1,nrnklcxdzq,110,1
lustdsegqq,150_0.png,1,ldtgofdaqg,150,0
pvlbqbyxxi,150_0.png,1,knxltsvzyu,150,0
rtpbawlmxr,60_0.png,1,hsbwhlolsn,60,1
scrbqgpvzz,180_0.png,1,lnhkjhyhvw,180,0
yihsmubqwx,110_0.png,1,vtunvalyji,110,2
adftmlvzfs,90_0.png,1,jawgcggquk,90,0
guqayoypew,120_0.png,1,vpmyeepbep,120,2
ojayvjcdna,170_0.png,1,fdpisghkmd,170,1
yotgejovqt,100_0.png,1,uprwuohbwx,100,2
jdfaxqtpjk,140_0.png,1,kqlvggiqee,140,3
qpobbumrhm,280_0.png,1,lzbmwwejxb,280,3
jbwtvoixgc,50_0.png,1,qarqtkvgby,50,3
poxhzrfhha,170_0.png,1,rnpefxwptv,170,1
zwgrutmnsn,10_0.png,1,dpevefkefv,10,1
cvboojbsxa,170_0.png,1,xdezcezszc,170,3
pjqxxtafix,240_0.png,1,xmkwsnuzyq,240,2
cybnhobdyh,160_0.png,1,qarqtkvgby,160,3
ybwvoogtii,90_0.png,1,xkfliqnmwt,90,3
hhddxuhorq,110_0.png,1,gvasarkpfh,110,0
ehfmarmsvo,270_0.png,1,jawgcggquk,270,0
getmctvhmd,220_0.png,1,apedduehoy,220,0
llseqxuobs,170_0.png,1,psjfwjzrrh,170,1
hkvcbcfulf,170_0.png,1,uqtqhiqymz,170,3
ybwvoogtii,0_0.png,1,xkfliqnmwt,0,3
pkkvvhnrla,50_0.png,1,xjzkfqddyk,50,3
escwylyxap,10_0.png,1,knxltsvzyu,10,0
apedduehoy,100_0.png,0,apedduehoy,100,0
srnseorykn,200_0.png,1,fsaronfupy,200,3
qarqtkvgby,140_0.png,0,qarqtkvgby,140,3
vauwynfqoz,50_0.png,1,gnmmhlbzge,50,3
nphtrwjtff,90_0.png,1,lnjkpdviqb,90,1
xpxrjwwibn,90_0.png,1,jytrvwlewz,90,1
myszscymzv,230_0.png,1,lnjkpdviqb,230,1
pzdfwdnmyx,10_0.png,1,lsmnqsnqld,10,2
yugbeaqhlf,260_0.png,1,fsaronfupy,260,3
gmctmgmyob,250_0.png,1,uprwuohbwx,250,2
yrivmbpotx,230_0.png,1,psjfwjzrrh,230,1
lwjrmxvvag,270_0.png,1,prdrkaxeob,270,2
gvlraqlweh,130_0.png,1,rnpefxwptv,130,1
rfpjsloxzg,190_0.png,1,dxfdovivlw,190,3
jrgfabamaa,80_0.png,1,psjfwjzrrh,80,1
frmzkdhkzw,240_0.png,1,yljecirelf,240,0
jquevmhdvc,280_0.png,1,gnmmhlbzge,280,3
lgkakqesov,110_0.png,1,yexeazbqig,110,0
tqmmvmxqpn,250_0.png,1,xchzardbfa,250,1
gyosvoeamf,120_0.png,1,xdezcezszc,120,3
lslmnvlhhe,90_0.png,1,qyqufaskjs,90,0
iftluclqfd,140_0.png,1,gvasarkpfh,140,0
chzqptmqxv,290_0.png,1,exxqlfpnbz,290,2
pjqxxtafix,70_0.png,1,xmkwsnuzyq,70,2
buzdtxdyid,80_0.png,1,jawgcggquk,80,0
uqqivuldlu,50_0.png,1,doniqevxeg,50,3
ruvadafqri,220_0.png,1,qarqtkvgby,220,3
eqakbrnwmd,150_0.png,1,fdpisghkmd,150,1
qcsuzqqohv,220_0.png,1,kqlvggiqee,220,3
didzujjhtg,150_0.png,0,didzujjhtg,150,2
lptoozyjas,60_0.png,1,xjzkfqddyk,60,3
bzyawroeif,180_0.png,1,syxobtuucp,180,0
whpyhuicpe,120_0.png,1,kqlvggiqee,120,3
tpfjysjysn,80_0.png,1,xkfliqnmwt,80,3
goyrhrvden,30_0.png,1,fnslimfagb,30,3
npneqyjgiq,30_0.png,1,kqlvggiqee,30,3
yzrngdribf,100_0.png,1,xdezcezszc,100,3
jvtjxreizj,70_0.png,0,jvtjxreizj,70,2
roqbnlondz,160_0.png,1,fzvpbrzssi,160,2
qnxnrzonvv,170_0.png,1,hsbwhlolsn,170,1
prcndkhjfm,210_0.png,1,kqlvggiqee,210,3
gtinxlhder,50_0.png,1,qarqtkvgby,50,3
gwzfugbidx,180_0.png,1,nweufafotd,180,3
eisofhptvk,290_0.png,1,nweufafotd,290,3
bwlxucgxro,290_0.png,1,srfefmyjvt,290,0
vzocjdjdcg,20_0.png,1,dxfdovivlw,20,3
xdezcezszc,270_0.png,0,xdezcezszc,270,3
ywzumxqcsf,40_0.png,1,qarqtkvgby,40,3
vurjckblge,20_0.png,1,jytrvwlewz,20,1
ywcfkvqemt,50_0.png,1,eppyqpgewp,50,2
gfncmhgdio,180_0.png,1,nweufafotd,180,3
nbypuhsjwp,120_0.png,1,eppyqpgewp,120,2
ynrueopehk,50_0.png,1,ybbrkacebd,50,1
tktsmomimq,40_0.png,1,fdpisghkmd,40,1
kdzirwrnyk,210_0.png,1,lsmnqsnqld,210,2
gfkdvulbfo,220_0.png,1,kqlvggiqee,220,3
ybefzibreb,150_0.png,1,fdpisghkmd,150,1
iyswglziib,280_0.png,1,fnslimfagb,280,3
yjllqhbmke,150_0.png,1,nrnklcxdzq,150,1
yihsmubqwx,10_0.png,1,vtunvalyji,10,2
hcanfkwivl,200_0.png,1,rnpefxwptv,200,1
mmuolksboc,100_0.png,1,wynotylpnm,100,2
iodwjkqblp,20_0.png,1,jvtjxreizj,20,2
runmncglnj,10_0.png,1,gnmmhlbzge,10,3
kdiokpezzi,70_0.png,1,jytrvwlewz,70,1
hsbwhlolsn,0_0.png,0,hsbwhlolsn,0,1
gnmmhlbzge,180_0.png,0,gnmmhlbzge,180,3
ljenlvwnlm,210_0.png,1,jawgcggquk,210,0
fzvpbrzssi,130_0.png,0,fzvpbrzssi,130,2
srfefmyjvt,150_0.png,0,srfefmyjvt,150,0
gbgtzspdnv,140_0.png,1,nweufafotd,140,3
eppyqpgewp,250_0.png,0,eppyqpgewp,250,2
rptqbxpesg,60_0.png,1,uqtqhiqymz,60,3
yzrngdribf,30_0.png,1,xdezcezszc,30,3
ufaigyxttb,220_0.png,1,fnslimfagb,220,3
hnalkvbcim,40_0.png,1,fzvpbrzssi,40,2
rnpefxwptv,40_0.png,0,rnpefxwptv,40,1
wfgelanyvu,80_0.png,1,jawgcggquk,80,0
ctzgudcdyu,130_0.png,1,xkfliqnmwt,130,3
cqomufbzpp,100_0.png,1,lzbmwwejxb,100,3
fnslimfagb,50_0.png,0,fnslimfagb,50,3
vqelbvngnc,200_0.png,1,ldtgofdaqg,200,0
xgzgnpxhng,130_0.png,1,yxvmusxvcz,130,0
mfnsxrdygp,20_0.png,1,kqlvggiqee,20,3
jgzwhkcrcc,260_0.png,1,jytrvwlewz,260,1
ktvvpqqupl,60_0.png,1,ucthmsajay,60,0
jhczqfefgw,230_0.png,1,uqtqhiqymz,230,3
ssitlrruir,190_0.png,1,chqqxfuuzi,190,1
mcjvcndrey,0_0.png,1,fopjiyxiqd,0,3
lbwzzntrcc,0_0.png,1,exseruhiuk,0,0
vyxgqftjfs,220_0.png,1,doniqevxeg,220,3
uiaubrlxyl,180_0.png,1,eppyqpgewp,180,2
qrogkembje,250_0.png,1,exseruhiuk,250,0
khtwrijuqn,70_0.png,0,khtwrijuqn,70,0
goyrhrvden,100_0.png,1,fnslimfagb,100,3
wyqdbqmbjk,290_0.png,1,fzvpbrzssi,290,2
mordcwbchi,150_0.png,1,xkfliqnmwt,150,3
nfggixifqp,40_0.png,1,jawgcggquk,40,0
gkicllwmyb,150_0.png,1,nweufafotd,150,3
fyrckgsqvg,250_0.png,1,lnhkjhyhvw,250,0
uqqivuldlu,120_0.png,1,doniqevxeg,120,3
iugnysiwao,90_0.png,1,yxvmusxvcz,90,0
dxfdovivlw,10_0.png,0,dxfdovivlw,10,3
flilazlokf,260_0.png,1,upmgtackuf,260,1
fsaronfupy,130_0.png,0,fsaronfupy,130,3
qdrjugpyhy,280_0.png,1,kqlvggiqee,280,3
zxyvcnkeiz,20_0.png,1,pqdeutauqc,20,3
cqhwesrciw,200_0.png,1,fopjiyxiqd,200,3
cwqycdjevy,50_0.png,1,uprwuohbwx,50,2
apvzjkvnwn,90_0.png,0,apvzjkvnwn,90,0
dpevefkefv,280_0.png,0,dpevefkefv,280,1
vzocjdjdcg,200_0.png,1,dxfdovivlw,200,3
scrbqgpvzz,110_0.png,1,lnhkjhyhvw,110,0
nbypuhsjwp,240_0.png,1,eppyqpgewp,240,2
hefisnapds,130_0.png,1,vpmyeepbep,130,2
vnnohpqhjq,120_0.png,1,doniqevxeg,120,3
yminuwlmoh,190_0.png,1,uprwuohbwx,190,2
keuvybqsbr,40_0.png,1,prdrkaxeob,40,2
toewhlbcgt,50_0.png,1,yxvmusxvcz,50,0
idczhqbbqz,240_0.png,1,prmwoaeeng,240,2
qcsuzqqohv,120_0.png,1,kqlvggiqee,120,3
jvtjxreizj,130_0.png,0,jvtjxreizj,130,2
gkqitjodaa,230_0.png,1,psjfwjzrrh,230,1
rpnetwqgqz,240_0.png,1,uqtqhiqymz,240,3
jvtjxreizj,280_0.png,0,jvtjxreizj,280,2
ukthabiilt,50_0.png,1,prdrkaxeob,50,2
zigzhwlpcd,10_0.png,1,lnjkpdviqb,10,1
dtjcyzgdts,200_0.png,1,wcqvzujamg,200,2
gzkggvloao,180_0.png,1,jawgcggquk,180,0
hfeacozznh,180_0.png,1,syxobtuucp,180,0
ebzsqgfpgh,60_0.png,1,fnslimfagb,60,3
awigxxbbpb,0_0.png,1,dxfdovivlw,0,3
gxzdueambi,260_0.png,1,fsaronfupy,260,3
slkqbehdcq,120_0.png,1,xjzkfqddyk,120,3
obpxzorkar,140_0.png,1,ybbrkacebd,140,1
vriivjhzpk,0_0.png,1,qyqufaskjs,0,0
rmuxlgsedw,50_0.png,0,rmuxlgsedw,50,2
eppmwpntfi,50_0.png,1,dxfdovivlw,50,3
rvaliysfnr,30_0.png,1,eppyqpgewp,30,2
sjwywglgym,80_0.png,1,uqtqhiqymz,80,3
vqvmlwhabu,130_0.png,1,psjfwjzrrh,130,1
dtjcyzgdts,110_0.png,1,wcqvzujamg,110,2
vlplaxowmp,110_0.png,1,prdrkaxeob,110,2
syxobtuucp,260_0.png,0,syxobtuucp,260,0
rtkhyvbcjg,30_0.png,1,vtunvalyji,30,2
aiuimrebtg,150_0.png,1,vpmyeepbep,150,2
wvuualjyur,250_0.png,1,uprwuohbwx,250,2
yuuaxskvqi,20_0.png,1,hsbwhlolsn,20,1
wmoigsbnem,50_0.png,1,nweufafotd,50,3
hsbrwaeaah,200_0.png,1,fopjiyxiqd,200,3
vriivjhzpk,130_0.png,1,qyqufaskjs,130,0
dabysiasvf,150_0.png,1,fdpisghkmd,150,1
gecrjewspu,170_0.png,1,didzujjhtg,170,2
zumqskdmht,270_0.png,1,fopjiyxiqd,270,3
zpllznxapc,280_0.png,1,uqtqhiqymz,280,3
yqlojrwakg,120_0.png,1,xkfliqnmwt,120,3
ozeqabydww,150_0.png,1,vtunvalyji,150,2
kanuhxwqaa,260_0.png,1,apvzjkvnwn,260,0
qrxgkksxfu,290_0.png,1,syxobtuucp,290,0
achdeirhym,230_0.png,1,wynotylpnm,230,2
kqlvggiqee,260_0.png,0,kqlvggiqee,260,3
swsaoktwgi,0_0.png,1,prmwoaeeng,0,2
yminuwlmoh,130_0.png,1,uprwuohbwx,130,2
ogrzmxwtom,130_0.png,1,dpevefkefv,130,1
asxhhsants,220_0.png,1,psjfwjzrrh,220,1
chzqptmqxv,270_0.png,1,exxqlfpnbz,270,2
jvtjxreizj,60_1.png,0,jvtjxreizj,60,2
crwzrpozbv,90_0.png,1,jawgcggquk,90,0
iurmztyqed,80_0.png,1,xchzardbfa,80,1
osmnegfehr,120_0.png,1,qyqufaskjs,120,0
cogcvbbjcm,180_0.png,1,vpmyeepbep,180,2
gpskwigkxd,60_0.png,1,vtunvalyji,60,2
ygngdbjmox,230_0.png,1,fdpisghkmd,230,1
frqhofmoob,200_0.png,1,ljuuovfkgi,200,3
prmwoaeeng,20_0.png,0,prmwoaeeng,20,2
syuxttuyhm,210_0.png,1,wfzjxzhdkj,210,1
kdiokpezzi,20_0.png,1,jytrvwlewz,20,1
jgzwhkcrcc,30_0.png,1,jytrvwlewz,30,1
btizoxwqwp,30_0.png,1,fnslimfagb,30,3
mzxtrdcccw,190_0.png,1,gnmmhlbzge,190,3
fnslimfagb,80_0.png,0,fnslimfagb,80,3
shnsajrsow,240_0.png,1,qyqufaskjs,240,0
jeblbsmlij,250_0.png,1,upmgtackuf,250,1
awfjdqqygu,180_0.png,1,vpmyeepbep,180,2
ldtgofdaqg,250_0.png,0,ldtgofdaqg,250,0
qjsroipniu,230_0.png,1,apvzjkvnwn,230,0
tnrmnayszi,20_0.png,1,rnpefxwptv,20,1
epwesrdmpt,30_0.png,1,wynotylpnm,30,2
nswlwuzzda,260_0.png,1,ljuuovfkgi,260,3
khtwrijuqn,280_1.png,0,khtwrijuqn,280,0
tdsndnisso,200_0.png,1,jytrvwlewz,200,1
opvqdabdap,240_0.png,1,yljecirelf,240,0
tamvgvhhbr,170_0.png,1,ljuuovfkgi,170,3
yuuaxskvqi,70_0.png,1,hsbwhlolsn,70,1
vmxfwxgdei,250_0.png,0,vmxfwxgdei,250,1
uzcezdepho,210_0.png,1,yxvmusxvcz,210,0
rnxnytbudq,120_0.png,1,vtunvalyji,120,2
pdouadxxba,270_0.png,1,prmwoaeeng,270,2
gtinxlhder,230_0.png,1,qarqtkvgby,230,3
vinguynpez,0_0.png,1,upmgtackuf,0,1
gfncmhgdio,160_0.png,1,nweufafotd,160,3
oaruliortd,110_0.png,1,qarqtkvgby,110,3
hgjdosshpt,270_0.png,1,syxobtuucp,270,0
gjxfowkaeo,120_0.png,1,yxvmusxvcz,120,0
fxredodlkl,50_0.png,1,wynotylpnm,50,2
swsaoktwgi,130_0.png,1,prmwoaeeng,130,2
alidfjtwvg,160_0.png,1,fdpisghkmd,160,1
tdsndnisso,30_0.png,1,jytrvwlewz,30,1
iurmztyqed,210_0.png,1,xchzardbfa,210,1
bxdhnnffvw,40_0.png,1,xugmhbetrw,40,0
qdqdsaiitt,90_0.png,1,gnmmhlbzge,90,3
zyjmvauuzw,240_0.png,1,vpmyeepbep,240,2
ktwfxtzjbn,170_0.png,1,uqtqhiqymz,170,3
yjllqhbmke,100_0.png,1,nrnklcxdzq,100,1
alnkzqihau,150_0.png,1,wfzjxzhdkj,150,1
dhyybsrvwc,70_0.png,1,onbgbghesu,70,2
rptqbxpesg,80_0.png,1,uqtqhiqymz,80,3
cybnhobdyh,60_0.png,1,qarqtkvgby,60,3
jeosukfzow,150_0.png,1,apvzjkvnwn,150,0
coujjnypba,0_0.png,1,dxfdovivlw,0,3
myszscymzv,40_0.png,1,lnjkpdviqb,40,1
iafvzgpbix,70_0.png,1,lzbmwwejxb,70,3
tjywwgftmv,150_0.png,1,syxobtuucp,150,0
cdcdoqbdmi,110_0.png,1,fdpisghkmd,110,1
vzcldbilmd,120_0.png,1,yexeazbqig,120,0
uqqivuldlu,60_0.png,1,doniqevxeg,60,3
vriivjhzpk,50_0.png,1,qyqufaskjs,50,0
nwvloufjty,210_0.png,1,ljuuovfkgi,210,3
vstmxsekmm,170_0.png,1,gvasarkpfh,170,0
heiyoojifp,130_0.png,0,heiyoojifp,130,3
aimzesksew,280_0.png,1,exseruhiuk,280,0
escwylyxap,260_0.png,1,knxltsvzyu,260,0
aejvkfbtxs,40_0.png,1,eppyqpgewp,40,2
yexeazbqig,280_0.png,0,yexeazbqig,280,0
lugcggbehx,180_0.png,1,lsmnqsnqld,180,2
xewwsdhdro,30_0.png,1,qarqtkvgby,30,3
wvjtrmduky,290_0.png,1,xchzardbfa,290,1
ybbrkacebd,190_0.png,0,ybbrkacebd,190,1
srnseorykn,110_0.png,1,fsaronfupy,110,3
eppyqpgewp,170_0.png,0,eppyqpgewp,170,2
drooaxkvib,130_0.png,1,vpmyeepbep,130,2
qowkhqmzam,60_0.png,1,dxfdovivlw,60,3
awigxxbbpb,240_0.png,1,dxfdovivlw,240,3
arwyjgnvlp,10_0.png,1,knxltsvzyu,10,0
bkcztuqxbp,180_0.png,1,wynotylpnm,180,2
gfcycflhbo,130_0.png,1,wcqvzujamg,130,2
vqwkmjorkj,230_0.png,1,fopjiyxiqd,230,3
qloyrbpobv,140_0.png,1,vpmyeepbep,140,2
aylqthgnhe,190_0.png,1,qarqtkvgby,190,3
erbfxwbqic,170_0.png,1,fopjiyxiqd,170,3
qjeidqbpgj,240_0.png,1,vtunvalyji,240,2
yfzulfwjue,70_0.png,1,qyqufaskjs,70,0
twxnazwxup,140_0.png,1,fnslimfagb,140,3
aejvkfbtxs,50_0.png,1,eppyqpgewp,50,2
xfmcdyaipa,170_0.png,1,yxvmusxvcz,170,0
dvrnrzlqdo,80_0.png,1,yxvmusxvcz,80,0
hclsparpth,30_0.png,1,onbgbghesu,30,2
prmwoaeeng,250_0.png,0,prmwoaeeng,250,2
lrpjtzwsdt,290_0.png,1,fsaronfupy,290,3
rtpbawlmxr,170_0.png,1,hsbwhlolsn,170,1
amluexcfvi,170_0.png,1,uprwuohbwx,170,2
bzxauvpscl,280_0.png,1,vmxfwxgdei,280,1
fhtmnfeqft,90_0.png,1,fnslimfagb,90,3
idczhqbbqz,280_0.png,1,prmwoaeeng,280,2
sdzzzxteas,230_0.png,1,dxfdovivlw,230,3
cfyayetydv,70_0.png,1,dxfdovivlw,70,3
sgdiraogcc,30_0.png,1,uprwuohbwx,30,2
